name,child_present,left_risk,right_risk,speed_kph,mode,action
car_vs_car,0,0.7250582877384693,0.3478974229703994,59,virtue,brake
pedestrian_vs_pedestrian,0,0.5119113773190804,0.6169784594685992,4,virtue,slow_down
pedestrian_vs_pedestrian,0,0.9003783853388477,0.7665484062839347,63,virtue,brake
pedestrian_vs_pedestrian,0,0.18839841724395645,0.5163954207533141,69,virtue,brake
car_vs_pedestrian,1,0.10935607797500146,0.15590757336955208,55,virtue,brake
car_vs_car,0,0.19622029848486577,0.049799772019979316,29,virtue,hold_lane
car_vs_pedestrian,1,0.07857536724937997,0.11140066133917204,6,virtue,slow_down
pedestrian_vs_pedestrian,1,0.9801505408617438,0.49490458234777757,25,virtue,brake
car_vs_pedestrian,1,0.1228566259112791,0.6396087735062922,14,virtue,slow_down
pedestrian_vs_pedestrian,1,0.20085094559469385,0.5705210658161808,46,virtue,brake
car_vs_pedestrian,1,0.8096857472763892,0.7129161418423823,62,virtue,brake
car_vs_car,0,0.2467543957017866,0.03899464357446514,35,virtue,swerve_right
car_vs_pedestrian,0,0.2222933401905378,0.1363407215290976,3,virtue,hold_lane
pedestrian_vs_pedestrian,1,0.6723097804076843,0.7611401089485896,27,virtue,brake
car_vs_car,1,0.3987652304398289,0.7811823684775578,56,virtue,brake
pedestrian_vs_pedestrian,0,0.8354791538003123,0.7022938343177328,45,virtue,brake
car_vs_pedestrian,0,0.6382693456625962,0.7454300432652088,2,virtue,slow_down
car_vs_car,0,0.2882147170844769,0.9634400865023299,24,virtue,slow_down
pedestrian_vs_pedestrian,0,0.5979232756196964,0.9442186737530308,24,virtue,brake
pedestrian_vs_pedestrian,1,0.8664616215478925,0.6444818406506807,2,virtue,brake
car_vs_pedestrian,0,0.3644829605524619,0.3193345787375722,24,virtue,hold_lane
car_vs_car,1,0.7364707215242334,0.014109890875930176,58,virtue,brake
car_vs_car,1,0.41583298037715377,0.6316081209088826,9,virtue,slow_down
car_vs_car,1,0.5430733977784997,0.4313038468370678,36,virtue,slow_down
car_vs_car,0,0.7337000277982368,0.1470274517982112,46,virtue,brake
car_vs_pedestrian,0,0.06052737130984387,0.21525774800459374,48,virtue,brake
pedestrian_vs_pedestrian,0,0.45494952234169117,0.9365293159099877,23,virtue,brake
car_vs_pedestrian,1,0.09521351599261951,0.06622254065601241,40,virtue,slow_down
car_vs_pedestrian,1,0.7250055444720932,0.7874707756128664,51,virtue,brake
pedestrian_vs_pedestrian,0,0.607806265185139,0.9020493311460753,43,virtue,brake
pedestrian_vs_pedestrian,0,0.3269296603892784,0.6883475246782836,59,virtue,brake
car_vs_car,1,0.07628151339283551,0.06134164131560138,15,virtue,slow_down
pedestrian_vs_pedestrian,1,0.9258024620299178,0.8458529228172101,7,virtue,brake
car_vs_car,1,0.315003720547662,0.653288941060912,66,virtue,brake
car_vs_car,1,0.27537677739674027,0.277032899371888,52,virtue,brake
car_vs_pedestrian,1,0.10100497091758365,0.6296553828560135,31,virtue,slow_down
car_vs_pedestrian,0,0.5773532090965804,0.13654278496817895,40,virtue,slow_down
car_vs_car,0,0.2656534553896135,0.7076475529631616,65,virtue,brake
car_vs_car,1,0.8428530822117779,0.9029956181586364,61,virtue,brake
pedestrian_vs_pedestrian,0,0.6827667836268154,0.5216812646183743,57,virtue,brake
car_vs_car,1,0.003914905809406677,0.9521059510441976,41,virtue,slow_down
pedestrian_vs_pedestrian,1,0.5656746116660285,0.4380949678204281,51,virtue,brake
car_vs_car,0,0.23183467681972914,0.8575670317814545,41,virtue,slow_down
car_vs_pedestrian,0,0.015367120027799941,0.7736484158772736,32,virtue,slow_down
pedestrian_vs_pedestrian,0,0.6193671629874459,0.0884295143432815,47,virtue,brake
car_vs_car,1,0.20491436020542675,0.912652577932754,1,virtue,slow_down
car_vs_car,1,0.8996358099532292,0.9104276538416133,58,virtue,brake
car_vs_car,1,0.5733807409533367,0.3514158658957004,22,virtue,slow_down
car_vs_pedestrian,1,0.20918510972003623,0.7934388816752619,38,virtue,slow_down
car_vs_car,1,0.9791274396872415,0.22463744498542715,47,virtue,brake
car_vs_car,0,0.5464415666111155,0.0303930859079643,23,virtue,slow_down
car_vs_car,0,0.16547217212637522,0.2079371311167001,23,virtue,hold_lane
car_vs_pedestrian,1,0.517242170169074,0.48398783914372034,12,virtue,slow_down
car_vs_car,1,0.9593490582230992,0.05776750348369153,7,virtue,slow_down
car_vs_car,1,0.42421023084221876,0.16000618311140402,62,virtue,brake
car_vs_car,0,0.425345511894738,0.9504379933815833,36,virtue,brake
car_vs_pedestrian,0,0.46112672222479856,0.4938409111666614,48,virtue,brake
car_vs_car,0,0.2801035511544888,0.8231005297814641,10,virtue,slow_down
car_vs_pedestrian,0,0.16178361304365152,0.20662274924258994,60,virtue,brake
car_vs_car,1,0.5789277033684264,0.08852169309077762,21,virtue,slow_down
car_vs_pedestrian,0,0.8942001967175515,0.7805480560107213,32,virtue,brake
car_vs_car,0,0.7357297419014195,0.34883382859886913,35,virtue,slow_down
pedestrian_vs_pedestrian,1,0.0961874076375514,0.45980443535752236,52,virtue,brake
pedestrian_vs_pedestrian,1,0.400848976055428,0.9921290254555735,8,virtue,brake
pedestrian_vs_pedestrian,0,0.0052958799055020656,0.31653057592422296,64,virtue,brake
pedestrian_vs_pedestrian,1,0.3079403858870764,0.4731457922866573,7,virtue,slow_down
car_vs_pedestrian,1,0.6693765926140859,0.6348113317177618,45,virtue,brake
car_vs_car,1,0.2902342834910102,0.08906878072810576,14,virtue,slow_down
car_vs_car,0,0.8405583190951664,0.7164321030146041,65,virtue,brake
pedestrian_vs_pedestrian,1,0.4773842135407116,0.45173102027503564,42,virtue,slow_down
car_vs_car,1,0.6691681628399424,0.17501447753372745,67,virtue,brake
pedestrian_vs_pedestrian,1,0.8838652232814834,0.43054185970045233,66,virtue,brake
car_vs_pedestrian,1,0.6828103086494227,0.46066784760151336,19,virtue,slow_down
car_vs_pedestrian,0,0.8973262042854727,0.6407369749083215,16,virtue,brake
car_vs_pedestrian,1,0.8080653559253039,0.9371338163865339,7,virtue,brake
car_vs_car,1,0.5670642453943905,0.7650655888620086,51,virtue,brake
car_vs_car,1,0.2972331000174744,0.3824500404103548,1,virtue,slow_down
car_vs_pedestrian,0,0.2981424046513561,0.969648215275726,13,virtue,slow_down
pedestrian_vs_pedestrian,1,0.8753310898583561,0.7908311723232969,64,virtue,brake
pedestrian_vs_pedestrian,1,0.05388422973850182,0.0279518060726216,45,virtue,brake
car_vs_car,1,0.9414368480968239,0.11658641392009483,32,virtue,slow_down
car_vs_pedestrian,0,0.3270598001921776,0.21801116204478366,9,virtue,hold_lane
pedestrian_vs_pedestrian,0,0.7388710598134054,0.08350358300686589,60,virtue,brake
pedestrian_vs_pedestrian,1,0.33002975263744827,0.48542721921698173,60,virtue,brake
car_vs_pedestrian,1,0.9533013892331607,0.3407180421921664,3,virtue,slow_down
car_vs_pedestrian,0,0.03647403015672579,0.9729254637313584,52,virtue,brake
car_vs_car,0,0.35331887664031647,0.47273609725117294,23,virtue,slow_down
car_vs_car,0,0.8674610470272441,0.21215486017573404,48,virtue,brake
car_vs_pedestrian,0,0.2740565391369737,0.9707308442411777,20,virtue,slow_down
pedestrian_vs_pedestrian,0,0.2756194765932758,0.5138817914240678,1,virtue,slow_down
car_vs_car,0,0.8987518160686162,0.0730597713366602,53,virtue,brake
car_vs_car,0,0.8305822531725856,0.08087462101852438,59,virtue,brake
car_vs_pedestrian,1,0.10577119529638923,0.675292681943378,48,virtue,brake
pedestrian_vs_pedestrian,0,0.5801799098693466,0.49479588902751515,10,virtue,slow_down
car_vs_pedestrian,1,0.22339518833992555,0.6242308144488958,31,virtue,slow_down
pedestrian_vs_pedestrian,0,0.215138271764858,0.849660008192215,37,virtue,slow_down
car_vs_car,0,0.6154039869035625,0.6813836109762071,56,virtue,brake
pedestrian_vs_pedestrian,0,0.12386616416501262,0.8617898580254786,55,virtue,brake
car_vs_pedestrian,0,0.469779001002976,0.7426884899551497,63,virtue,brake
car_vs_pedestrian,1,0.25582173426288,0.6743997529939062,44,virtue,slow_down
pedestrian_vs_pedestrian,0,0.8539224725773574,0.13469874135565296,66,virtue,brake
pedestrian_vs_pedestrian,0,0.554494232368132,0.48282761287493825,58,virtue,brake
car_vs_car,1,0.21510883126161517,0.4330926926671741,14,virtue,slow_down
car_vs_pedestrian,1,0.9264656527218054,0.5406953483018688,50,virtue,brake
pedestrian_vs_pedestrian,0,0.8228965304067517,0.3911428601649426,6,virtue,slow_down
car_vs_car,0,0.26529223036591365,0.6204372484805617,53,virtue,brake
pedestrian_vs_pedestrian,0,0.9610509078041118,0.39245587443623675,15,virtue,slow_down
pedestrian_vs_pedestrian,1,0.2677389171420461,0.5576178859958519,21,virtue,slow_down
pedestrian_vs_pedestrian,1,0.2926431220469764,0.39487530988285025,40,virtue,slow_down
pedestrian_vs_pedestrian,0,0.3859633543047778,0.9017673533229758,26,virtue,slow_down
pedestrian_vs_pedestrian,0,0.16480522045456747,0.37341568069981657,45,virtue,brake
car_vs_car,1,0.6870161387127679,0.7309325077327312,35,virtue,brake
car_vs_pedestrian,1,0.5573373258277937,0.6137351694390581,45,virtue,brake
car_vs_car,1,0.8944624815519232,0.385523527941834,41,virtue,slow_down
pedestrian_vs_pedestrian,1,0.2408752256465332,0.8076310684475324,14,virtue,slow_down
pedestrian_vs_pedestrian,1,0.17023088659919938,0.9275671694086716,49,virtue,brake
car_vs_car,0,0.3586233926795297,0.7604843319458843,68,virtue,brake
pedestrian_vs_pedestrian,0,0.1461086835080887,0.9485880458844393,39,virtue,slow_down
car_vs_pedestrian,1,0.9461510281666101,0.43630669186472637,43,virtue,brake
car_vs_car,1,0.7174466968694084,0.9137400566477883,50,virtue,brake
car_vs_car,0,0.7961916546491633,0.8762229709546547,6,virtue,brake
pedestrian_vs_pedestrian,0,0.7480436233720882,0.7623873153302388,10,virtue,brake
car_vs_pedestrian,1,0.24281917477268689,0.8352006951538296,39,virtue,slow_down
car_vs_pedestrian,0,0.14065663802023654,0.7301336396102805,28,virtue,slow_down
car_vs_car,1,0.4294335830094489,0.5123084622882501,49,virtue,brake
car_vs_pedestrian,0,0.8290191217744813,0.5524191511419402,64,virtue,brake
car_vs_car,0,0.3305153286007685,0.4176867776640505,55,virtue,brake
car_vs_car,1,0.00956294222831433,0.6642926884890671,15,virtue,slow_down
pedestrian_vs_pedestrian,0,0.6600607021214705,0.3247898777836076,21,virtue,slow_down
pedestrian_vs_pedestrian,0,0.2000630708531641,0.7396594774609956,10,virtue,slow_down
car_vs_pedestrian,0,0.54283516239164,0.5051153605654933,6,virtue,slow_down
car_vs_pedestrian,1,0.014880050025618874,0.3531879153058509,52,virtue,brake
car_vs_pedestrian,1,0.5088498556215773,0.1472279182052757,49,virtue,brake
car_vs_pedestrian,0,0.39360848576720964,0.255525908997859,13,virtue,slow_down
pedestrian_vs_pedestrian,0,0.8804119869827003,0.6402003629317262,50,virtue,brake
car_vs_pedestrian,0,0.72181379944403,0.36984930555500317,32,virtue,slow_down
car_vs_pedestrian,0,0.03602815490289557,0.033169126191821,62,virtue,brake
pedestrian_vs_pedestrian,0,0.7895223966388268,0.3297380297120216,50,virtue,brake
pedestrian_vs_pedestrian,1,0.7912274543756607,0.3663576989794609,19,virtue,slow_down
car_vs_pedestrian,0,0.6634095483331148,0.23430088077020184,34,virtue,slow_down
car_vs_pedestrian,0,0.9292967359036619,0.2863150287376135,16,virtue,slow_down
car_vs_car,1,0.8032535276661361,0.7049274282288523,64,virtue,brake
car_vs_car,0,0.21889866460195428,0.7462664538803488,36,virtue,slow_down
pedestrian_vs_pedestrian,1,0.3815458850243225,0.958898965991929,62,virtue,brake
car_vs_car,1,0.3499232224363732,0.11808826547039841,36,virtue,slow_down
car_vs_pedestrian,1,0.5049078164394036,0.3117250043687788,35,virtue,slow_down
car_vs_car,0,0.9537136201976354,0.07704452598083533,13,virtue,slow_down
car_vs_car,0,0.6155983684478118,0.613303733901718,68,virtue,brake
car_vs_car,0,0.3129390594201288,0.016388293303805757,47,virtue,brake
car_vs_car,0,0.9415177383854386,0.2053563413434315,20,virtue,slow_down
pedestrian_vs_pedestrian,1,0.7002714728296972,0.5869800447109518,59,virtue,brake
pedestrian_vs_pedestrian,1,0.2660805234820034,0.35873864735519223,16,virtue,slow_down
car_vs_pedestrian,0,0.9065127688022294,0.5443762590907324,6,virtue,brake
car_vs_car,0,0.34421289780276565,0.6402375084642357,47,virtue,brake
pedestrian_vs_pedestrian,1,0.5162112755844842,0.8389400678583439,53,virtue,brake
car_vs_car,0,0.4792228456897505,0.392875221317016,40,virtue,slow_down
car_vs_car,1,0.923630873299187,0.27889691463862,50,virtue,brake
car_vs_pedestrian,1,0.2656633594009844,0.5388051335117976,17,virtue,slow_down
car_vs_pedestrian,1,0.3333067468663127,0.06968130767442893,19,virtue,slow_down
pedestrian_vs_pedestrian,0,0.66016018333731,0.04191422276170331,26,virtue,slow_down
pedestrian_vs_pedestrian,1,0.8866157029136872,0.45223723500989854,14,virtue,slow_down
pedestrian_vs_pedestrian,0,0.11488409066885352,0.2180787500332272,16,virtue,hold_lane
car_vs_pedestrian,0,0.20988351890545454,0.007216575213368048,3,virtue,swerve_right
car_vs_pedestrian,0,0.9480344824842295,0.6793704605063835,16,virtue,brake
car_vs_pedestrian,1,0.7772971044044306,0.8161555367454293,38,virtue,brake
car_vs_car,1,0.346069767487883,0.1478785704559472,26,virtue,slow_down
car_vs_car,0,0.3576348080796282,0.5639022742013978,30,virtue,slow_down
pedestrian_vs_pedestrian,0,0.46953387066633545,0.9839849528212787,65,virtue,brake
pedestrian_vs_pedestrian,1,0.6737994997526939,0.26875568339874034,0,virtue,slow_down
car_vs_pedestrian,1,0.561041104651366,0.7308147321200402,59,virtue,brake
pedestrian_vs_pedestrian,1,0.7761199524984544,0.16210257761345315,2,virtue,slow_down
car_vs_pedestrian,0,0.0541667917801415,0.9320929815832295,36,virtue,slow_down
car_vs_pedestrian,0,0.8190407425151698,0.00043358518572500504,9,virtue,slow_down
car_vs_car,0,0.058051351752465674,0.29473018022940967,33,virtue,swerve_left
car_vs_pedestrian,1,0.8809739250217695,0.9764325184233377,63,virtue,brake
car_vs_car,0,0.04325443534749884,0.6706902380016285,2,virtue,slow_down
car_vs_car,0,0.12783243137880262,0.21184559939834036,35,virtue,hold_lane
car_vs_pedestrian,1,0.18018437181704794,0.7913655818164409,32,virtue,slow_down
car_vs_car,1,0.2230507821396488,0.8980855795603327,32,virtue,slow_down
car_vs_car,0,0.40176207259025354,0.48727117073730564,44,virtue,slow_down
pedestrian_vs_pedestrian,1,0.6554820068772782,0.15602365320764555,23,virtue,slow_down
car_vs_pedestrian,1,0.892603381907778,0.25859302223281,55,virtue,brake
car_vs_pedestrian,0,0.5245028101364752,0.9431141172957404,16,virtue,brake
car_vs_car,0,0.5324897408472081,0.1611027970456672,25,virtue,slow_down
car_vs_pedestrian,0,0.3193050979496842,0.31190683695193167,33,virtue,hold_lane
pedestrian_vs_pedestrian,0,0.8006804243058488,0.14553767462112954,65,virtue,brake
car_vs_pedestrian,0,0.11048622811819742,0.10560591117053297,37,virtue,hold_lane
car_vs_car,0,0.3011031806581871,0.5220250585900587,59,virtue,brake
pedestrian_vs_pedestrian,1,0.09698141373914315,0.39670929129445476,9,virtue,slow_down
car_vs_pedestrian,1,0.21418081882621387,0.046168436824298054,5,virtue,slow_down
car_vs_pedestrian,1,0.5865979115557839,0.1451948767064558,35,virtue,slow_down
pedestrian_vs_pedestrian,0,0.12596038798091225,0.03765837958746032,64,virtue,brake
car_vs_car,1,0.10061779526352166,0.024589949638026187,16,virtue,slow_down
car_vs_pedestrian,1,0.8259108114395968,0.17847009380712775,15,virtue,slow_down
car_vs_pedestrian,1,0.11829912809413734,0.7436492923507081,10,virtue,slow_down
pedestrian_vs_pedestrian,1,0.6080533499121532,0.014769968209108253,65,virtue,brake
pedestrian_vs_pedestrian,0,0.3520111828941702,0.3044774248601587,6,virtue,hold_lane
car_vs_car,1,0.8963671217762462,0.5647880710378321,44,virtue,brake
car_vs_car,1,0.7075500368082185,0.743703568435944,26,virtue,brake
pedestrian_vs_pedestrian,1,0.05943023151306037,0.6778918989590543,29,virtue,slow_down
car_vs_pedestrian,0,0.8954681105093145,0.9884244418006191,50,virtue,brake
car_vs_pedestrian,1,0.4138988945360358,0.2756272624215781,30,virtue,slow_down
pedestrian_vs_pedestrian,1,0.29822744898409836,0.0001387280025946236,1,virtue,slow_down
car_vs_pedestrian,1,0.6727820215628657,0.038219275878738745,39,virtue,slow_down
pedestrian_vs_pedestrian,0,0.7179739212327281,0.09751871042002502,1,virtue,slow_down
car_vs_car,0,0.30325077687086066,0.9752376885840038,59,virtue,brake
pedestrian_vs_pedestrian,1,0.35165654599704543,0.5700482943017479,67,virtue,brake
car_vs_pedestrian,1,0.15633050950669047,0.7993685339229281,59,virtue,brake
pedestrian_vs_pedestrian,0,0.5934435648091743,0.9850790160008204,29,virtue,brake
car_vs_pedestrian,1,0.9569090533316218,0.8442678848890774,29,virtue,brake
car_vs_pedestrian,1,0.41662446234339334,0.4076158763654153,41,virtue,slow_down
pedestrian_vs_pedestrian,0,0.9962061815944345,0.8758814355212206,60,virtue,brake
car_vs_car,0,0.17641460449583923,0.43375091650641584,53,virtue,brake
pedestrian_vs_pedestrian,1,0.7960994590417848,0.1139680444733947,33,virtue,slow_down
car_vs_pedestrian,1,0.9281082536142568,0.5481313509756724,57,virtue,brake
car_vs_pedestrian,1,0.6880543526632508,0.9157473407878685,29,virtue,brake
car_vs_car,1,0.10932628931086574,0.7845382996294069,54,virtue,brake
pedestrian_vs_pedestrian,0,0.3265413538384552,0.4019271683477418,17,virtue,slow_down
car_vs_car,0,0.0856658131772916,0.8548662841706501,32,virtue,slow_down
pedestrian_vs_pedestrian,1,0.6017481209158007,0.4641824947939853,58,virtue,brake
pedestrian_vs_pedestrian,1,0.9981488091589312,0.6845747269179688,17,virtue,brake
pedestrian_vs_pedestrian,0,0.37475461323525905,0.3331351687617752,44,virtue,slow_down
car_vs_car,1,0.1629450425262613,0.19471400676124562,19,virtue,slow_down
pedestrian_vs_pedestrian,0,0.26864019466702516,0.3134704037866768,30,virtue,hold_lane
car_vs_car,0,0.5708019692101889,0.8751636314693179,23,virtue,brake
pedestrian_vs_pedestrian,0,0.5689617868342696,0.9897709847863014,47,virtue,brake
car_vs_car,0,0.22982083293630606,0.2639168304463918,53,virtue,brake
car_vs_car,1,0.750704740537825,0.165363412862919,61,virtue,brake
car_vs_car,1,0.08801229149336043,0.0710827290246051,25,virtue,slow_down
car_vs_car,0,0.6230402827640222,0.7538195562388602,14,virtue,brake
pedestrian_vs_pedestrian,1,0.42569894895038185,0.5280002554619799,66,virtue,brake
pedestrian_vs_pedestrian,1,0.12717501984324675,0.5561002009372876,27,virtue,slow_down
car_vs_car,1,0.6343847520956541,0.0452063864429737,46,virtue,brake
car_vs_pedestrian,0,0.6730494181949296,0.08105699149151435,27,virtue,slow_down
car_vs_car,1,0.4400202956311914,0.9146229896435628,59,virtue,brake
car_vs_pedestrian,0,0.7979928194654149,0.5767308244638719,5,virtue,slow_down
car_vs_pedestrian,0,0.5093165844104856,0.21920668123390463,2,virtue,slow_down
car_vs_pedestrian,1,0.28575445209854233,0.20746129652810597,23,virtue,slow_down
car_vs_car,0,0.9536012779381571,0.24090318614628137,29,virtue,slow_down
pedestrian_vs_pedestrian,0,0.9440440377498708,0.06375789095238693,54,virtue,brake
car_vs_car,1,0.09562139471834497,0.04976325162657047,33,virtue,slow_down
car_vs_car,1,0.9460812825483834,0.719985349626125,17,virtue,brake
car_vs_pedestrian,0,0.7754823807383165,0.26375681444820354,5,virtue,slow_down
pedestrian_vs_pedestrian,0,0.10664416255723463,0.38446499526865496,57,virtue,brake
car_vs_pedestrian,0,0.5193252718522146,0.5373629251869994,36,virtue,slow_down
pedestrian_vs_pedestrian,1,0.034951310077598996,0.32006409442988015,67,virtue,brake
pedestrian_vs_pedestrian,1,0.5888570705608768,0.47878641324817217,23,virtue,slow_down
pedestrian_vs_pedestrian,1,0.9331876418681869,0.8650106541951963,15,virtue,brake
car_vs_pedestrian,0,0.36820973748545804,0.24409948145485616,19,virtue,hold_lane
car_vs_pedestrian,0,0.508625174051158,0.7912596731223783,29,virtue,slow_down
car_vs_pedestrian,0,0.22756032590267605,0.26394865473266294,10,virtue,hold_lane
pedestrian_vs_pedestrian,0,0.5409462399288926,0.186947607837614,9,virtue,slow_down
car_vs_pedestrian,1,0.802574668743364,0.07265874940076755,56,virtue,brake
pedestrian_vs_pedestrian,0,0.21525827393722985,0.6842015212410669,49,virtue,brake
car_vs_pedestrian,1,0.5534867619645172,0.4116338078041555,35,virtue,slow_down
car_vs_pedestrian,1,0.3546432771179143,0.7704269139193984,34,virtue,slow_down
car_vs_pedestrian,0,0.7478720780737579,0.13267113103306527,35,virtue,slow_down
pedestrian_vs_pedestrian,1,0.702038661957203,0.6033505532601481,41,virtue,slow_down
car_vs_car,1,0.6987896561140851,0.012987044725052854,20,virtue,slow_down
car_vs_car,0,0.3778031337243949,0.23382998467908878,55,virtue,brake
car_vs_car,0,0.599279302970478,0.609647202996444,0,virtue,slow_down
car_vs_car,0,0.6510851836864724,0.05603867682052033,55,virtue,brake
car_vs_car,0,0.6808139723697292,0.377228748462206,56,virtue,brake
car_vs_car,1,0.5752563540375724,0.5616628200266705,36,virtue,slow_down
car_vs_pedestrian,1,0.866804746823225,0.7275865639626088,20,virtue,brake
car_vs_pedestrian,0,0.2487985792700026,0.705656054968411,62,virtue,brake
car_vs_car,1,0.05580678936137651,0.14818059991052224,58,virtue,brake
car_vs_pedestrian,1,0.9625034538737999,0.07517035320015009,66,virtue,brake
car_vs_car,0,0.060733726623868556,0.37635839979980057,1,virtue,swerve_left
car_vs_pedestrian,1,0.9029556557919547,0.2408060405101824,44,virtue,slow_down
pedestrian_vs_pedestrian,0,0.6122849369542235,0.3056913948168857,0,virtue,slow_down
car_vs_pedestrian,0,0.9187403853145995,0.34248464886353414,2,virtue,slow_down
car_vs_pedestrian,0,0.564953930562639,0.39717780730076147,4,virtue,slow_down
car_vs_car,1,0.8210087254928071,0.5186004163984054,55,virtue,brake
car_vs_pedestrian,1,0.7212902632345336,0.00930373372757376,51,virtue,brake
car_vs_car,0,0.5251121336606707,0.298002364448984,63,virtue,brake
car_vs_pedestrian,0,0.36332358995361924,0.2643671398695735,45,virtue,brake
car_vs_pedestrian,0,0.0028590206883423175,0.23622303255817945,39,virtue,swerve_left
pedestrian_vs_pedestrian,1,0.25090527456937695,0.7886191978793299,12,virtue,slow_down
pedestrian_vs_pedestrian,1,0.9517668084739433,0.251297996652308,49,virtue,brake
car_vs_pedestrian,0,0.2754618478649913,0.15096464105565988,64,virtue,brake
pedestrian_vs_pedestrian,1,0.7518524426622003,0.8518260061370102,25,virtue,brake
pedestrian_vs_pedestrian,1,0.5084976145313359,0.38294149643248565,49,virtue,brake
car_vs_car,1,0.3085143846547993,0.18403399716848579,35,virtue,slow_down
car_vs_car,1,0.9910934489623805,0.7512078556593581,37,virtue,brake
pedestrian_vs_pedestrian,1,0.046974377524794164,0.6571743284719858,56,virtue,brake
car_vs_car,1,0.5820771064740238,0.9452997670186444,20,virtue,brake
car_vs_car,0,0.4615182160097113,0.8777955795690846,62,virtue,brake
car_vs_car,0,0.07652640970206159,0.6943153619457966,69,virtue,brake
pedestrian_vs_pedestrian,1,0.21409620581535505,0.16099112552377604,8,virtue,slow_down
pedestrian_vs_pedestrian,0,0.6942419736778913,0.4831812384381131,36,virtue,slow_down
car_vs_pedestrian,1,0.1083286297934335,0.11878869021031357,1,virtue,slow_down
car_vs_car,1,0.8010251105497124,0.5493982806223324,24,virtue,slow_down
pedestrian_vs_pedestrian,0,0.6250609939521135,0.916783556946423,26,virtue,brake
car_vs_pedestrian,1,0.1008575948836069,0.00382294705711661,47,virtue,brake
pedestrian_vs_pedestrian,0,0.28681462876324737,0.8760147962646554,27,virtue,slow_down
pedestrian_vs_pedestrian,1,0.13717786234686447,0.5393180742588684,25,virtue,slow_down
pedestrian_vs_pedestrian,1,0.797601295557767,0.15124951989151325,54,virtue,brake
car_vs_pedestrian,0,0.532959625125667,0.8558657416785351,53,virtue,brake
car_vs_car,1,0.0028299367165864897,0.5368963476251111,0,virtue,slow_down
car_vs_car,0,0.5429036472281525,0.44816570211600115,23,virtue,slow_down
car_vs_car,0,0.482803684264951,0.4997181691907383,54,virtue,brake
pedestrian_vs_pedestrian,1,0.6430764029925051,0.14737157569866544,7,virtue,slow_down
car_vs_car,1,0.034844055486996095,0.11273817505876704,38,virtue,slow_down
car_vs_car,0,0.03542579193304729,0.661556462713785,34,virtue,slow_down
pedestrian_vs_pedestrian,0,0.34936810509535676,0.8804118690452387,49,virtue,brake
pedestrian_vs_pedestrian,0,0.6885380961614872,0.6944587111102236,48,virtue,brake
pedestrian_vs_pedestrian,0,0.6665580925886957,0.8407851899402022,36,virtue,brake
car_vs_car,1,0.2782635792102547,0.8447716401964757,29,virtue,slow_down
pedestrian_vs_pedestrian,0,0.2160675445628959,0.032040573793701066,56,virtue,brake
car_vs_pedestrian,1,0.6831255973810627,0.7709548990052254,27,virtue,brake
car_vs_car,1,0.027112736133802606,0.7720925705254983,31,virtue,slow_down
car_vs_car,1,0.5567833316944547,0.34997696600517103,29,virtue,slow_down
car_vs_pedestrian,0,0.42409864204412706,0.40984901000663543,24,virtue,slow_down
car_vs_car,1,0.23908681793521014,0.7454900001256669,44,virtue,slow_down
car_vs_car,0,0.5202980893324648,0.986554740870456,45,virtue,brake
car_vs_car,0,0.21716765662280302,0.9878251614399698,63,virtue,brake
car_vs_pedestrian,0,0.5643216055492423,0.4738428614125316,31,virtue,slow_down
car_vs_pedestrian,1,0.14897383622634341,0.7895507404539913,53,virtue,brake
car_vs_pedestrian,1,0.4056929120913563,0.4660614926306722,21,virtue,slow_down
car_vs_car,1,0.5104263353048053,0.8659591484053698,68,virtue,brake
car_vs_pedestrian,1,0.03170102804382746,0.6497276610185961,64,virtue,brake
car_vs_car,1,0.6107172404696143,0.9366403909244767,41,virtue,brake
pedestrian_vs_pedestrian,0,0.7503152934975034,0.997240161350175,51,virtue,brake
pedestrian_vs_pedestrian,0,0.9560735628110393,0.3301876603428757,41,virtue,slow_down
car_vs_pedestrian,1,0.2031263524644097,0.9793238133121233,13,virtue,slow_down
pedestrian_vs_pedestrian,1,0.2086953672495787,0.6925129668307063,66,virtue,brake
car_vs_pedestrian,0,0.30483082422883734,0.2380862002290326,52,virtue,brake
car_vs_pedestrian,1,0.8907640374569055,0.003111949919827439,29,virtue,slow_down
car_vs_pedestrian,0,0.4068571636928723,0.6838384923536699,17,virtue,slow_down
car_vs_pedestrian,1,0.3017938130759549,0.22237968056033175,47,virtue,brake
pedestrian_vs_pedestrian,1,0.741180781879376,0.2313786210465959,30,virtue,slow_down
car_vs_pedestrian,1,0.03799017757764245,0.552168064852006,58,virtue,brake
pedestrian_vs_pedestrian,1,0.5488145113083064,0.030925921693535696,15,virtue,slow_down
car_vs_car,1,0.4501899910762607,0.4163692551902046,36,virtue,slow_down
car_vs_pedestrian,0,0.6248582107426558,0.799373472150736,8,virtue,brake
car_vs_car,1,0.7310996734904125,0.027260238808788362,50,virtue,brake
car_vs_pedestrian,1,0.32498838554527143,0.623941579046508,28,virtue,slow_down
car_vs_car,1,0.6364171860232425,0.15837965828177603,13,virtue,slow_down
car_vs_car,0,0.5243287029609947,0.8628393743840532,39,virtue,brake
car_vs_car,0,0.1339678103902766,0.3906869289010715,40,virtue,slow_down
car_vs_pedestrian,1,0.8817262080096606,0.8121223290174998,21,virtue,brake
